#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","Double Gaussian Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
1922000,-321.0532341003418,124.85306330852774,99.12543487548828,81.43499755859375,48.93798065185547,-412.41462326049805,-138.16673278808594,0.029697798192501068
1924000,-312.8112983703613,122.86161408258458,109.2751693725586,74.24718475341797,45.49552917480469,-399.0529365539551,-142.80625915527344,0.030025707557797432
1926000,-298.33235359191895,129.7976120601331,120.50312042236328,89.20008850097656,42.70478820800781,-408.22825813293457,-142.54380798339844,0.03171360865235329
1928000,-321.59204864501953,114.07374578576186,109.638671875,77.15636444091797,45.45427322387695,-415.33069610595703,-138.53721618652344,0.026554826647043228
1930000,-315.82035636901855,108.59854105974848,109.26068115234375,68.24381256103516,45.160186767578125,-397.5875988006592,-140.92245483398438,0.025021415203809738
1932000,-321.6217269897461,123.21323126608391,96.43293762207031,81.26780700683594,40.27674865722656,-396.86043548583984,-142.78050231933594,0.04170142114162445
1934000,-282.385684967041,121.39065570874023,98.09762573242188,77.35263061523438,51.90663528442383,-373.12216567993164,-136.9576873779297,0.3372843265533447
1936000,-294.82132720947266,128.30955935799594,96.010986328125,87.28143310546875,52.9979248046875,-390.2870559692383,-140.89561462402344,0.07099631428718567
1938000,-282.19979095458984,120.66037914347235,112.51982116699219,92.62855529785156,46.779083251953125,-390.6513900756836,-143.75244140625,0.27657175064086914
1940000,-288.7120933532715,127.31661328801778,100.29437255859375,93.03280639648438,53.08253860473633,-393.6334800720215,-141.51097106933594,0.022632727399468422
1942000,-278.58861923217773,115.08439220369804,111.42831420898438,87.315185546875,45.918304443359375,-383.513729095459,-139.7826690673828,0.045987606048583984
1944000,-304.70264053344727,127.75075205498804,97.08998107910156,81.66731262207031,38.63985824584961,-381.17123794555664,-140.9561767578125,0.027592360973358154
1946000,-278.9160575866699,131.45775147852876,106.23869323730469,103.41554260253906,50.93547821044922,-396.1599540710449,-143.36863708496094,0.022828737273812294
1948000,-242.7750015258789,112.12132193939281,120.93418884277344,78.28793334960938,61.0377311706543,-365.79366302490234,-137.28440856933594,0.043224871158599854
1950000,-246.43221855163574,137.16960116664748,106.74089813232422,100.79989624023438,58.873748779296875,-376.992582321167,-135.87326049804688,0.019099153578281403
1952000,-254.33808708190918,127.5163825252106,103.30127716064453,95.08682250976562,51.89836502075195,-366.90443229675293,-137.89324951171875,0.17316637933254242
1954000,-289.6903591156006,118.44725249772168,103.23454284667969,83.99400329589844,54.34227752685547,-394.0537929534912,-137.22557067871094,0.01813555881381035
1956000,-280.67820167541504,129.69554920104184,105.9308853149414,86.85212707519531,49.505271911621094,-384.07496070861816,-138.92852783203125,0.037003036588430405
1958000,-294.43181228637695,130.56684539897523,95.57695770263672,80.55168151855469,49.43952941894531,-389.12163162231445,-130.90695190429688,0.02862316370010376
1960000,-249.77500915527344,118.2234825949191,98.30718994140625,101.87521362304688,55.17424774169922,-366.1107940673828,-139.09695434570312,0.07609905302524567
1962000,-278.31640815734863,123.94144965135666,116.42509460449219,104.97621154785156,46.99028015136719,-402.80029487609863,-143.93299865722656,0.025290358811616898
1964000,-277.7878875732422,116.20719799703485,106.5196304321289,105.62999725341797,43.76332092285156,-397.0657043457031,-136.67764282226562,0.04253678396344185
1966000,-268.7363052368164,123.3337605734647,107.50880432128906,103.10406494140625,45.028900146484375,-382.3725814819336,-142.0444793701172,0.038992367684841156
1968000,-287.4569969177246,135.04461036202107,105.48062896728516,86.6551284790039,47.079566955566406,-385.3431053161621,-141.5865936279297,0.2573515772819519
1970000,-287.2940444946289,125.44254892779618,119.64483642578125,87.28276062011719,37.855194091796875,-388.0624771118164,-144.0353546142578,0.02100013941526413
1972000,-264.724063873291,132.36764998570388,119.0728988647461,101.01347351074219,35.76041030883789,-384.6333656311035,-135.96031188964844,0.022822339087724686
1974000,-254.19892120361328,120.38293648013043,128.94223022460938,91.41800689697266,40.5157356262207,-375.0886459350586,-140.015625,0.029395291581749916
1976000,-290.0305366516113,120.15388391534037,119.70414733886719,96.51776123046875,33.525901794433594,-395.6243476867676,-144.20388793945312,0.04985857009887695
1978000,-268.50841331481934,126.77910814795933,124.62708282470703,83.68576049804688,52.68955612182617,-388.2433376312256,-141.28358459472656,0.016103189438581467
1980000,-274.9582862854004,125.99091668449553,120.73445129394531,82.66845703125,40.92298889160156,-378.2066841125488,-141.09759521484375,0.020089950412511826
1982000,-314.0576171875,125.00347052883765,103.29084777832031,75.14950561523438,44.472679138183594,-400.15447998046875,-136.8419189453125,0.02572738192975521
1984000,-271.0431327819824,120.19448723291075,105.51146697998047,92.02433776855469,44.05038070678711,-374.3625907897949,-138.33424377441406,0.06752755492925644
1986000,-313.5060691833496,115.4332765815372,115.3837661743164,68.44297790527344,35.88243103027344,-394.2520408630371,-138.99398803710938,0.03078979253768921
1988000,-305.85158920288086,123.59334280818234,110.46443939208984,80.90543365478516,40.471229553222656,-398.5649070739746,-139.1849822998047,0.05719242990016937
1990000,-277.7554988861084,126.77669550363174,127.18211364746094,102.15097045898438,41.53814697265625,-403.4316921234131,-145.2279052734375,0.0328846275806427
1992000,-292.5698471069336,117.16922562975303,95.89141082763672,103.19137573242188,40.90565872192383,-388.94722747802734,-143.63796997070312,0.026906514540314674
1994000,-301.2211093902588,120.65780641847847,110.99373626708984,78.75262451171875,41.12786102294922,-395.66297340393066,-136.47201538085938,0.039651207625865936
1996000,-300.0293731689453,124.38725143829926,134.41073608398438,85.64694213867188,35.79780578613281,-415.11351013183594,-140.7984619140625,0.02711179293692112
1998000,-287.9349060058594,126.95460229554308,134.07156372070312,84.90425109863281,43.61867904663086,-410.1944885253906,-140.3624267578125,0.02753414586186409
2000000,-255.69885635375977,121.30350322028028,119.79755401611328,104.73703002929688,44.5669059753418,-388.3670082092285,-136.52052307128906,0.0871976986527443
2002000,-281.6417598724365,126.34381451332516,106.27714538574219,79.38871765136719,54.70979690551758,-384.6683864593506,-137.4059295654297,0.056915950030088425
2004000,-292.17455673217773,113.83838146898678,96.77894592285156,78.7452621459961,60.368408203125,-386.9295310974121,-141.1649932861328,0.027321957051753998
2006000,-295.153377532959,134.1775677360776,102.5941162109375,99.0870590209961,44.63205337524414,-398.95449447631836,-142.53720092773438,0.025097813457250595
2008000,-283.7359809875488,112.24089076277588,93.08732604980469,83.6070556640625,57.29376220703125,-376.3615913391113,-141.3873291015625,0.024768907576799393
2010000,-305.2105941772461,121.44199586528511,104.16307830810547,86.1213607788086,45.757957458496094,-399.6714096069336,-141.62515258789062,0.04355957731604576
2012000,-278.94282722473145,130.11011238939187,115.05509948730469,85.01431274414062,52.23080825805664,-393.43594551086426,-137.84991455078125,0.0428244024515152
2014000,-243.1278190612793,124.38642816630122,107.86660766601562,103.62168884277344,58.53253173828125,-380.98920822143555,-132.17588806152344,0.016446612775325775
2016000,-221.82042503356934,129.56899400000867,122.45805358886719,100.58953857421875,67.07933807373047,-381.41266441345215,-130.5685272216797,0.03382740914821625
2018000,-292.5199489593506,129.15575719432218,107.83173370361328,86.09879302978516,50.51502227783203,-398.29967308044434,-138.69544982910156,0.029632676392793655
2020000,-275.77098846435547,139.01473666360434,132.31640625,85.23119354248047,48.943809509277344,-399.34493255615234,-142.97361755371094,0.05615195631980896
2022000,-282.5316562652588,110.40242148213655,126.31133270263672,81.63313293457031,42.3933219909668,-397.05713844299316,-135.85604858398438,0.04376434162259102
2024000,-282.44168281555176,129.50479021849432,110.68264770507812,77.57942199707031,53.62220001220703,-387.0278949737549,-137.3278350830078,0.029755093157291412
2026000,-283.05738639831543,127.95343704717396,115.79259490966797,101.43861389160156,36.04442596435547,-396.6901683807373,-139.66976928710938,0.02689291164278984
2028000,-310.1632995605469,121.24142622476084,122.39471435546875,78.22044372558594,42.98822021484375,-413.126708984375,-140.67176818847656,0.031799156218767166
2030000,-315.4393310546875,131.73900177486163,98.23045349121094,94.56306457519531,47.306053161621094,-412.8048400878906,-142.76422119140625,0.03020455315709114
2032000,-315.0821228027344,120.06347264188815,104.63076782226562,100.82000732421875,39.885013580322266,-417.3522644042969,-143.1390838623047,0.07346770167350769
2034000,-321.60251808166504,117.19656512068818,109.92802429199219,84.23162841796875,40.3732795715332,-411.35520362854004,-144.8058319091797,0.025587759912014008
2036000,-312.3542995452881,108.73471253509217,105.94712829589844,76.12273406982422,45.91370391845703,-402.8523464202881,-137.52481079101562,0.039297088980674744
2038000,-294.7579765319824,126.82765832717752,128.00726318359375,77.77179718017578,40.89124298095703,-401.1966361999512,-140.2700653076172,0.038428544998168945
2040000,-255.60529327392578,136.14968150439995,125.99215698242188,102.1385269165039,41.05057144165039,-383.24817657470703,-141.6024932861328,0.06411311775445938
2042000,-264.6202621459961,134.56476856482587,105.53340148925781,88.9716796875,55.81930923461914,-373.20706939697266,-141.8002166748047,0.06265416741371155
2044000,-243.99118041992188,132.77104183041374,129.98284912109375,96.34033203125,50.61923599243164,-383.0927429199219,-137.86599731445312,0.025175616145133972
2046000,-282.0375347137451,117.62274559167732,111.6650390625,91.20299530029297,50.18098449707031,-399.11422538757324,-136.06350708007812,0.0911959558725357
2048000,-291.32714080810547,133.1293252302306,112.79171752929688,74.85549926757812,41.10780334472656,-380.5217819213867,-139.63787841796875,0.07748562097549438
2050000,-251.17815017700195,128.68196415944595,131.6305389404297,82.76905822753906,57.30560302734375,-382.6248359680176,-140.32391357421875,0.06540447473526001
2052000,-221.2720603942871,117.49006158799203,126.03466033935547,103.02293395996094,63.733551025390625,-379.7608299255371,-134.61167907714844,0.3092705011367798
2054000,-286.9100742340088,135.7591532846596,107.94271850585938,92.97845458984375,39.70653533935547,-386.2503299713135,-141.34674072265625,0.05928897112607956
2056000,-274.88905143737793,112.05086357755994,101.3582992553711,114.05184173583984,40.90816116333008,-391.8181438446045,-139.41033935546875,0.021131765097379684
2058000,-255.83226013183594,129.66456215778203,126.25469207763672,86.62181091308594,54.31361389160156,-383.33152770996094,-139.76065063476562,0.0698300153017044
2060000,-282.49309158325195,124.95214180662606,129.58157348632812,77.23977661132812,40.19611358642578,-389.8426399230957,-139.7068328857422,0.038923557847738266
2062000,-299.6602783203125,134.9740033538552,107.07830047607422,91.74996948242188,51.910560607910156,-406.8287658691406,-143.60037231445312,0.03002021834254265
2064000,-306.0254936218262,130.41437999867017,95.44718933105469,94.0081787109375,47.65532684326172,-405.08491134643555,-138.07518005371094,0.023911170661449432
2066000,-232.42681884765625,126.88041634105238,145.84532165527344,92.0804443359375,51.116085052490234,-387.6083221435547,-133.89515686035156,0.034808915108442307
2068000,-285.26163482666016,132.8637171018606,122.71119689941406,84.85415649414062,35.98027038574219,-392.4379348754883,-136.4131622314453,0.04384687542915344
2070000,-251.54268264770508,118.84373800511457,120.09707641601562,102.976806640625,52.44501876831055,-390.14474868774414,-136.9351806640625,0.018329942598938942
2072000,-272.4981346130371,133.25098653660868,125.6462631225586,94.75813293457031,46.414581298828125,-397.9816551208496,-141.37741088867188,0.041956111788749695
2074000,-320.5253162384033,114.26288109297991,100.85569763183594,87.93991088867188,48.375099182128906,-417.8219165802002,-139.90042114257812,0.026324540376663208
2076000,-337.2691707611084,127.77581611359525,94.11436462402344,64.76954650878906,42.88661193847656,-397.1289119720459,-141.93106079101562,0.020272795110940933
2078000,-307.0230522155762,135.50457928793008,104.13125610351562,79.20597076416016,42.94538879394531,-396.7136650085449,-136.6192626953125,0.027242343872785568
2080000,-238.88449478149414,124.03690346579693,123.86763763427734,103.26548767089844,52.21849822998047,-380.127384185791,-138.1269073486328,0.018183842301368713
2082000,-286.3230953216553,133.57086201085,114.64068603515625,91.75607299804688,37.827476501464844,-386.7225399017334,-143.8542022705078,0.029404114931821823
2084000,-317.5260772705078,135.5385049548496,104.62271118164062,71.64140319824219,48.152408599853516,-397.2144012451172,-144.74525451660156,0.017067594453692436
2086000,-281.01339530944824,124.44486904382926,119.78396606445312,79.95323181152344,58.02753448486328,-399.00192070007324,-139.84100341796875,0.06480666249990463
2088000,-285.171968460083,130.40173362603352,105.27664947509766,97.56027221679688,45.60682678222656,-393.60791206359863,-140.0360565185547,0.028248906135559082
2090000,-265.5525436401367,120.21751598018946,116.09296417236328,87.41685485839844,52.37907409667969,-381.0192184448242,-140.4714813232422,0.04925889894366264
2092000,-312.5733757019043,129.56986300933994,91.75631713867188,83.48632049560547,43.94148254394531,-388.2217826843262,-143.56002807617188,0.024328608065843582
2094000,-278.38329887390137,123.09009493070931,105.56549835205078,95.61257934570312,39.45540237426758,-377.675199508667,-141.40127563476562,0.05969807878136635
2096000,-230.03534317016602,125.02404089445551,112.05028533935547,101.06864929199219,59.41659927368164,-364.59924697875977,-138.0863037109375,0.11468105018138885
2098000,-246.33940505981445,131.4006484179975,138.3898468017578,83.44798278808594,37.64836502075195,-369.79045486450195,-136.0721435546875,0.03699535131454468
