#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","Double Gaussian Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
1166000,-274.3993396759033,135.11446270418872,134.1604461669922,97.23011779785156,34.6711311340332,-398.8071460723877,-141.68052673339844,0.026645127683877945
1168000,-305.2678623199463,129.92240637383708,115.68218994140625,82.35733795166016,37.298927307128906,-397.18616676330566,-143.44509887695312,0.024965651333332062
1170000,-329.61645126342773,132.1959520367778,89.15396118164062,87.365966796875,40.87467575073242,-404.40969467163086,-142.6649932861328,0.06363272666931152
1172000,-334.9827346801758,115.38170773832618,106.4507064819336,70.06248474121094,41.39801788330078,-413.48865509033203,-139.4429168701172,0.037589289247989655
1174000,-312.5220012664795,126.90868201298535,113.57017517089844,83.43998718261719,43.15909194946289,-409.37426567077637,-143.33563232421875,0.018637262284755707
1176000,-317.8948631286621,119.619591822941,105.28688049316406,92.77546691894531,36.67153549194336,-411.14895248413086,-141.51634216308594,0.03658752888441086
1178000,-311.2835235595703,124.76912386772683,109.30520629882812,82.86924743652344,33.00385284423828,-394.87648010253906,-141.61468505859375,0.029331302270293236
1180000,-308.4764404296875,130.39814324537537,110.00056457519531,93.12962341308594,36.96284103393555,-406.4363708496094,-142.15048217773438,0.01735585182905197
1182000,-304.3125305175781,134.94168992793183,98.66223907470703,83.3252944946289,41.38603973388672,-391.5255126953125,-136.18185424804688,0.021273382008075714
1184000,-259.54640197753906,124.15384239251955,125.58609008789062,98.63938903808594,47.665138244628906,-389.95726013183594,-141.50071716308594,0.02095203846693039
1186000,-286.3516731262207,128.41700778807441,113.01415252685547,90.59901428222656,40.60221862792969,-392.5678596496582,-138.0367431640625,0.03756163269281387
1188000,-292.3568572998047,126.28880393578898,103.34161376953125,82.45318603515625,47.88317108154297,-385.00791931152344,-141.04754638671875,0.02061953954398632
1190000,-288.5393867492676,124.26243425592864,120.82086944580078,93.56639099121094,37.13114547729492,-400.7201728820801,-139.37600708007812,0.038363032042980194
1192000,-295.0959529876709,130.50530581712118,113.24690246582031,82.75715637207031,43.03529357910156,-393.2416744232178,-140.9174041748047,0.023780493065714836
1194000,-280.74773597717285,118.75190887433239,115.72145080566406,93.15341186523438,48.18815994262695,-399.2336673736572,-138.6604461669922,0.08335517346858978
1196000,-260.35702896118164,121.20596835717826,117.70834350585938,96.79981994628906,43.31785583496094,-379.38830947875977,-138.81988525390625,0.0251680389046669
1198000,-298.7499885559082,120.72236466432534,106.86858367919922,87.9071044921875,47.87998962402344,-397.91948318481445,-143.52151489257812,0.035322245210409164
1200000,-240.6240348815918,119.54654930178093,111.70843505859375,100.54335021972656,57.39451217651367,-375.0205192565918,-135.31039428710938,0.060572974383831024
1202000,-264.5278511047363,121.85538131730459,137.52748107910156,89.2696533203125,41.26076126098633,-389.99206924438477,-142.6248779296875,0.031211234629154205
1204000,-288.832124710083,126.92577634127814,125.43374633789062,80.16197204589844,40.02566909790039,-393.004487991333,-141.5108184814453,0.0617823526263237
1206000,-277.28281593322754,121.86449448094966,125.09869384765625,90.34330749511719,47.2034912109375,-398.84275245666504,-141.10848999023438,0.022946905344724655
1208000,-291.0452537536621,117.63714141730983,97.01847076416016,89.93331909179688,51.48743438720703,-389.00329208374023,-140.56134033203125,0.08016476780176163
1210000,-300.57421684265137,124.17463001047024,101.656982421875,83.67001342773438,41.868492126464844,-388.3276653289795,-139.46266174316406,0.02059422805905342
1212000,-286.3105125427246,120.95027379578475,103.93486022949219,87.8213882446289,48.05162048339844,-387.53982162475586,-138.6123504638672,0.03382363170385361
1214000,-280.07426261901855,115.02098882551509,116.88330078125,89.95661163330078,42.147438049316406,-386.6300792694092,-142.4566650390625,0.02516769990324974
1216000,-275.89130210876465,128.52090014049466,110.72976684570312,93.78527069091797,41.305335998535156,-380.6499996185303,-141.08827209472656,0.026609472930431366
1218000,-284.4813919067383,131.7179397329116,113.94503021240234,102.03346252441406,40.75300979614258,-397.9820022583008,-143.25132751464844,0.020441200584173203
1220000,-284.32618522644043,121.00377504132452,112.04120635986328,95.83667755126953,42.87318420410156,-398.15958976745605,-138.20883178710938,1.2911605834960938
1222000,-291.9436836242676,124.91125263072304,110.81646728515625,89.99854278564453,36.28858184814453,-395.2669258117676,-133.825927734375,0.04558541253209114
1224000,-270.9519729614258,122.8627575159152,116.09841918945312,95.60735321044922,37.43171691894531,-379.48888397216797,-140.6186981201172,0.018111398443579674
1226000,-322.52408599853516,122.40688208132983,117.97592163085938,74.13671875,38.202354431152344,-408.1316909790039,-144.73492431640625,0.027509590610861778
1228000,-286.99445724487305,120.38080969413548,113.93765258789062,89.0478515625,44.375675201416016,-394.8732719421387,-139.51156616210938,0.02917361631989479
1230000,-315.76359939575195,127.25580550349532,93.0005111694336,83.58987426757812,43.65700912475586,-393.23759841918945,-142.7902069091797,0.016816075891256332
1232000,-328.12057876586914,116.1675208604623,100.36514282226562,89.39311218261719,36.98735046386719,-413.3514747619629,-141.5503387451172,0.03562954440712929
1234000,-286.6691207885742,122.587395901235,118.65825653076172,81.63658142089844,51.001731872558594,-399.5452346801758,-138.4483642578125,0.02789090946316719
1236000,-283.09229278564453,125.37378284729265,88.8316421508789,92.83121490478516,49.02234649658203,-377.18273162841797,-136.61944580078125,0.024693764746189117
1238000,-265.4737186431885,129.57345338999812,113.14585876464844,102.8615951538086,49.1419677734375,-392.5732822418213,-138.07415771484375,0.024285882711410522
1240000,-284.45252227783203,128.5338438057973,110.85667419433594,93.61801147460938,40.33522033691406,-387.26932525634766,-142.02142333984375,0.028317872434854507
1242000,-275.8657112121582,123.22703250638452,110.41807556152344,86.47758483886719,43.726341247558594,-379.9966468811035,-136.5104522705078,0.019379353150725365
1244000,-300.1980381011963,117.94903572690339,124.6737060546875,70.7441177368164,46.36440658569336,-397.13550758361816,-144.9203338623047,0.07558847218751907
1246000,-292.9286518096924,129.4839911662103,114.76615905761719,93.61557006835938,44.402374267578125,-403.07824897766113,-142.7522735595703,0.1177573949098587
1248000,-267.05047607421875,108.48483804935152,125.71208190917969,83.67782592773438,50.635948181152344,-387.6077880859375,-139.51193237304688,0.04340367019176483
1250000,-243.89156341552734,111.01754287667754,123.19274139404297,91.83612060546875,50.88331604003906,-379.5307083129883,-130.29833984375,0.025304634124040604
1252000,-272.8426208496094,106.4731957907896,105.88580322265625,91.42166900634766,61.138206481933594,-394.36114501953125,-136.97189331054688,0.04473660886287689
1254000,-288.00243759155273,119.4174899817537,109.29302978515625,84.67022705078125,53.35643005371094,-396.626522064209,-138.84072875976562,0.14511257410049438
1256000,-244.17476654052734,128.67880828345346,109.36979675292969,99.65914916992188,55.071983337402344,-367.6648941040039,-140.63856506347656,0.027791611850261688
1258000,-237.81051635742188,115.26991426159134,96.68995666503906,89.52240753173828,63.589927673339844,-353.56988525390625,-134.08517456054688,0.042270809412002563
1260000,-318.54266357421875,129.91386492685737,94.50248718261719,73.99774932861328,48.29792785644531,-392.9416809082031,-142.43862915039062,0.03947439044713974
1262000,-314.29723739624023,118.67906073683851,105.11431121826172,82.92793273925781,48.40361785888672,-407.542049407959,-143.2338409423828,0.03276494890451431
1264000,-271.46338653564453,119.8675339063529,117.8362808227539,80.77488708496094,62.80757141113281,-391.89456939697266,-141.06846618652344,0.08088458329439163
1266000,-314.5841255187988,126.4547161120621,118.51496887207031,68.2086181640625,42.246360778808594,-404.5202827453613,-139.06520080566406,0.0313999280333519
1268000,-259.70335388183594,123.23527666069829,117.58570861816406,98.96036529541016,47.640037536621094,-388.5557556152344,-135.3609619140625,0.0272730253636837
1270000,-290.25012588500977,131.0907894197325,107.852294921875,87.29193878173828,43.51066589355469,-388.4416847229004,-140.48892211914062,0.025596074759960175
1272000,-297.1089344024658,123.22385376172538,98.89762878417969,80.76688385009766,53.0026969909668,-390.9371814727783,-138.8585205078125,0.019536087289452553
1274000,-300.6893081665039,124.90264257774348,95.2486572265625,97.36152648925781,42.328094482421875,-393.5728530883789,-142.08494567871094,0.030179042369127274
1276000,-299.7702922821045,130.11523497071306,109.70121765136719,88.34104919433594,47.61079406738281,-401.59481620788574,-143.86468505859375,0.03613339364528656
1278000,-288.97583770751953,126.09201905958905,102.23453521728516,84.46640014648438,46.75563049316406,-378.72473907470703,-143.72659301757812,0.018926002085208893
1280000,-291.92982482910156,131.73640618120115,105.27715301513672,94.54701232910156,46.995750427246094,-397.1318817138672,-141.67059326171875,0.05274728313088417
1282000,-282.55488204956055,124.14376874487677,104.35175323486328,86.50489807128906,50.914344787597656,-386.30768966674805,-138.0354461669922,0.017264701426029205
1284000,-313.9374656677246,120.57289505934652,101.87266540527344,84.17532348632812,42.957496643066406,-404.75121688842773,-138.21994018554688,0.028199955821037292
1286000,-306.6290054321289,113.75624865284827,118.23387145996094,83.42276000976562,37.40281677246094,-401.5347366333008,-144.1996307373047,0.04592052847146988
1288000,-350.00423431396484,120.67001828644949,100.96473693847656,73.43218231201172,32.532737731933594,-412.0260238647461,-144.93907165527344,0.031245019286870956
1290000,-328.35409927368164,120.4946270478655,98.9201889038086,78.1571044921875,48.18315124511719,-410.8672218322754,-142.76234436035156,0.01504635438323021
1292000,-314.20521354675293,114.3243292001675,106.27244567871094,76.6210708618164,34.79199981689453,-387.1232738494873,-144.78732299804688,0.019860992208123207
1294000,-267.37696075439453,115.41459288091484,102.07701110839844,95.53716278076172,42.306182861328125,-372.61849212646484,-134.7093963623047,0.030557697638869286
1296000,-264.19640922546387,109.32203706536576,108.51709747314453,107.98146057128906,46.700557708740234,-390.2383556365967,-137.17605590820312,0.018888596445322037
1298000,-285.67009353637695,122.51629721673697,103.44987487792969,94.22801208496094,50.617496490478516,-397.3963203430176,-136.6386260986328,0.06949090212583542
1300000,-277.1454257965088,114.23045332372351,125.18119812011719,88.3408203125,37.581321716308594,-386.188196182251,-142.0812225341797,0.020663566887378693
1302000,-308.10582542419434,121.05366303753954,91.817138671875,97.06562042236328,37.98255920410156,-395.75038719177246,-139.25335693359375,0.03258620947599411
1304000,-283.49042320251465,112.1952677728841,124.53305053710938,79.18431091308594,41.322662353515625,-390.9542751312256,-137.60121154785156,0.025059238076210022
1306000,-326.4806137084961,127.9236849119112,111.0400161743164,70.14755249023438,37.1201057434082,-401.1933822631836,-143.616943359375,0.0220513716340065
1308000,-324.91457176208496,121.22816239812563,106.0006103515625,83.66361999511719,31.832246780395508,-402.0074977874756,-144.45684814453125,0.05327930301427841
1310000,-308.1638412475586,114.13507954961638,107.54771423339844,98.50367736816406,44.6805419921875,-416.24398040771484,-142.6776123046875,0.025826772674918175
1312000,-329.7039108276367,117.3893251115643,86.2974853515625,78.08908081054688,43.61466979980469,-398.2299118041992,-139.4908447265625,0.015595193952322006
1314000,-316.4196319580078,131.25050418735364,92.221923828125,87.91412353515625,40.044349670410156,-396.22181701660156,-140.4259490966797,0.047766249626874924
1316000,-267.62439346313477,124.79232413000513,111.80235290527344,94.58074951171875,45.00956726074219,-375.8970832824707,-143.18763732910156,0.06768599152565002
1318000,-296.97003746032715,128.29500345169714,95.53852844238281,86.12869262695312,40.97842788696289,-381.69977378845215,-137.99072265625,0.07479429990053177
1320000,-293.5247802734375,126.8736472157351,108.18589782714844,87.65337371826172,46.84781265258789,-395.86151123046875,-140.3795623779297,0.029211530461907387
1322000,-320.85741424560547,121.19412238787304,93.6173095703125,71.30811309814453,46.77584457397461,-392.54903411865234,-140.03555297851562,0.02590671367943287
1324000,-268.2377128601074,117.81980489187659,119.23417663574219,83.59759521484375,47.153236389160156,-377.0311088562012,-141.2294464111328,0.037858422845602036
1326000,-269.57788467407227,123.47991422178471,98.1934814453125,101.00167846679688,51.86061096191406,-380.30734634399414,-140.37339782714844,0.047110415995121
1328000,-310.85829734802246,114.21326752076426,99.84249877929688,74.54142761230469,42.7306022644043,-385.2849636077881,-142.73831176757812,0.05047440528869629
1330000,-315.4905662536621,116.84221513152866,94.21051025390625,93.95310974121094,45.323974609375,-408.9109764099121,-140.0844268798828,0.017263131216168404
1332000,-330.7218589782715,120.76428293022592,95.46478271484375,100.8853530883789,32.63066101074219,-419.773738861084,-139.94371032714844,0.014819830656051636
1334000,-301.53059005737305,101.64790713556803,100.25615692138672,85.60385131835938,40.17193603515625,-387.8104362487793,-139.7697296142578,0.017648186534643173
1336000,-280.31997299194336,122.99586458993282,110.51815032958984,82.15325164794922,47.6099853515625,-381.80024337768555,-138.84133911132812,0.04023997113108635
1338000,-310.60520935058594,128.42237049039502,98.49285125732422,88.62176513671875,44.982425689697266,-401.09815979003906,-141.64039611816406,0.036295775324106216
1340000,-285.2856502532959,134.2354711999403,95.7046890258789,91.34710693359375,49.380550384521484,-376.9178829193115,-144.82266235351562,0.02257760427892208
1342000,-294.02728843688965,122.59845290154212,102.380126953125,87.4046630859375,49.295616149902344,-393.22955894470215,-139.90802001953125,0.02990579605102539
1344000,-279.47045135498047,120.42958856001977,115.50972747802734,91.70199584960938,54.753509521484375,-396.2361831665039,-145.33750915527344,0.1380099654197693
1346000,-298.5077438354492,119.20594338125547,115.03734588623047,86.9599380493164,44.777931213378906,-401.97069549560547,-143.3334503173828,0.02118595689535141
1348000,-334.90031814575195,137.27511719439718,101.09185791015625,74.33811950683594,40.35911560058594,-411.3561897277832,-139.3535919189453,0.02034689486026764
1350000,-324.69649505615234,123.53324395232488,105.08338928222656,81.09613037109375,39.135276794433594,-409.37740325927734,-140.68238830566406,0.04846583306789398
1352000,-280.68404960632324,117.10306657724328,108.95647430419922,91.32424926757812,47.44113540649414,-386.339994430542,-142.1104278564453,0.04450498893857002
1354000,-312.7650337219238,137.49570835254065,107.18949890136719,82.35699462890625,47.23844909667969,-408.7696723937988,-140.90902709960938,0.12874501943588257
1356000,-311.8321342468262,129.27888209536349,99.02369689941406,74.71170043945312,47.15065002441406,-391.7138481140137,-141.05569458007812,0.05137411877512932
1358000,-291.1123924255371,116.74118136243497,120.16001892089844,102.25575256347656,39.294429779052734,-410.8326988220215,-142.0169677734375,0.027089128270745277
1360000,-310.19203758239746,122.8027501347242,102.71907043457031,91.31214904785156,40.37648010253906,-403.0459499359131,-141.58009338378906,0.026316659525036812
1362000,-309.8411064147949,138.08861283746768,114.80628967285156,79.04573822021484,47.24899673461914,-404.6024589538574,-146.39291381835938,0.053222596645355225
1364000,-249.07173538208008,147.61445300587334,127.35504150390625,96.00177001953125,58.391231536865234,-394.7262153625488,-136.15243530273438,0.05883875489234924
1366000,-264.33897399902344,126.67045911288372,115.78472137451172,88.53445434570312,45.91298294067383,-379.76991271972656,-134.82962036132812,0.028422193601727486
1368000,-268.6294403076172,130.9949354036265,103.43630981445312,107.54650115966797,51.94572067260742,-395.29148864746094,-136.34805297851562,0.08157666027545929
1370000,-279.90585708618164,123.02018541687514,99.49217987060547,84.39962768554688,52.00199890136719,-384.8819770812988,-130.96058654785156,0.04289437085390091
1372000,-331.18933868408203,117.71636991278858,87.47718811035156,82.99000549316406,42.6867561340332,-404.31946563720703,-140.0396270751953,0.015784138813614845
1374000,-303.7194061279297,119.2897456100567,106.38597106933594,92.93281555175781,40.02585220336914,-404.80177307128906,-138.29348754882812,0.03121163882315159
1376000,-328.6763916015625,123.91186903109349,97.58221435546875,75.484375,47.89447021484375,-409.053955078125,-140.64639282226562,0.06291316449642181
1378000,-288.71042251586914,122.60208901953348,111.19147491455078,73.16685485839844,52.43696975708008,-387.02527236938477,-138.52682495117188,0.04638855904340744
1380000,-293.2467956542969,123.65913596202628,104.92478942871094,76.2735595703125,53.36531066894531,-389.01214599609375,-138.87258911132812,0.07425931841135025
1382000,-274.8458251953125,108.09834614926824,112.1446533203125,84.02426147460938,53.31932830810547,-385.58758544921875,-138.80885314941406,0.06237395107746124
1384000,-291.27595138549805,125.19103933239276,102.46754455566406,83.29597473144531,54.38501739501953,-391.8434257507324,-139.70326232910156,0.12219206243753433
1386000,-262.4293327331543,126.75258049468893,102.25785827636719,100.13076782226562,60.575950622558594,-387.77289962768555,-137.67393493652344,0.05291255936026573
1388000,-233.430419921875,118.22643265291211,110.78952026367188,93.73417663574219,54.29364776611328,-362.84153747558594,-129.45126342773438,0.04505082592368126
1390000,-241.90139198303223,134.74253814473755,112.83575439453125,106.12071228027344,56.24095153808594,-377.3881778717041,-139.81690979003906,0.10628263652324677
1392000,-300.31091690063477,143.28429385147737,110.72415161132812,82.252685546875,59.12248229980469,-407.04480361938477,-145.42611694335938,0.06066640093922615
1394000,-313.4283905029297,138.19990320353702,110.07356262207031,79.4539794921875,48.80529022216797,-407.9105987548828,-143.90774536132812,0.05713825300335884
1396000,-260.7890930175781,138.28093832367816,115.57844543457031,105.44821166992188,55.79147720336914,-398.4079895019531,-139.23887634277344,0.039646752178668976
1398000,-255.8726692199707,128.40989563275795,126.12265014648438,91.11622619628906,41.95713806152344,-375.1819953918457,-139.90780639648438,0.021143639460206032
1400000,-291.27140045166016,125.76260735137038,118.24244689941406,91.40541076660156,40.75526428222656,-402.08545684814453,-139.65231323242188,0.0632452443242073
1402000,-325.1532096862793,109.39058589353651,109.53451538085938,83.78852844238281,36.19684600830078,-411.8626823425293,-142.84568786621094,0.03526835888624191
1404000,-279.1567440032959,116.61296818307241,112.99272155761719,87.69122314453125,47.286956787109375,-386.01618003845215,-141.15870666503906,0.047242164611816406
1406000,-291.2479438781738,124.0396477057904,106.55880737304688,101.55827331542969,36.01651382446289,-394.5301094055176,-140.89175415039062,0.04035861790180206
1408000,-279.8295211791992,102.14831929838111,103.24427032470703,98.18824005126953,52.01356506347656,-393.8215560913086,-139.47802734375,0.0240094643086195
1410000,-299.76720428466797,122.0440363825238,100.79408264160156,91.99314880371094,46.419189453125,-398.4392318725586,-140.55728149414062,0.02291470766067505
1412000,-257.09971046447754,126.72809958708034,117.50650024414062,87.08871459960938,51.78956985473633,-374.3565616607666,-139.1566619873047,0.028713785111904144
1414000,-292.7352638244629,130.1351993166657,115.61175537109375,71.4478759765625,44.687034606933594,-389.058048248291,-135.4551544189453,0.031266115605831146
1416000,-291.45185470581055,119.56758847506435,105.63021850585938,89.06526184082031,46.1251335144043,-394.5815849304199,-137.71035766601562,0.01948581263422966
1418000,-270.346981048584,116.19462023039802,112.86297607421875,88.74562072753906,50.330406188964844,-382.81350326538086,-139.4913787841797,0.018881676718592644
1420000,-298.6858787536621,121.03333279292109,94.18911743164062,88.19282531738281,52.29495620727539,-394.3948631286621,-138.99427795410156,0.026364821940660477
1422000,-323.35164642333984,119.12179812245505,92.70198822021484,81.37679290771484,39.4783935546875,-394.44051361083984,-142.49392700195312,0.025611000135540962
1424000,-305.2569808959961,125.45157061677482,91.20149230957031,96.69206237792969,43.440399169921875,-395.1132125854492,-141.5244140625,0.04673769697546959
1426000,-257.5865726470947,122.99365776360473,110.57792663574219,94.8841781616211,51.572017669677734,-381.86350440979004,-132.8134307861328,0.0562501884996891
1428000,-324.237829208374,121.46957547721969,95.72207641601562,92.02349853515625,36.517005920410156,-406.8456783294678,-141.68753051757812,0.032809674739837646
1430000,-300.067626953125,114.67808460399509,99.52961730957031,84.05134582519531,47.14271926879883,-391.3507080078125,-139.55059814453125,0.1099824458360672
1432000,-292.55462074279785,115.91630855772482,94.571533203125,94.05799102783203,48.5788459777832,-393.9967288970947,-135.8170623779297,0.050786055624485016
1434000,-297.59471893310547,110.6848952521332,121.38751983642578,102.2046890258789,37.12172317504883,-413.5421676635742,-144.78704833984375,0.02055228129029274
1436000,-279.94878005981445,128.8945970216083,95.04527282714844,102.6785888671875,48.64854431152344,-389.10361099243164,-137.24911499023438,0.031555868685245514
1438000,-298.86317443847656,124.90356875874127,107.95706176757812,85.194580078125,41.31118392944336,-395.7095184326172,-137.72952270507812,0.11302997916936874
1440000,-310.23610496520996,130.60649966688115,100.04381561279297,95.38275909423828,41.084381103515625,-406.83217430114746,-139.96653747558594,0.051641955971717834
1442000,-284.4685287475586,126.66430744156499,108.70274353027344,83.26971435546875,49.563209533691406,-386.4101791381836,-139.62364196777344,0.029607068747282028
1444000,-308.58039474487305,105.54784949931776,85.36810302734375,94.10783386230469,53.9954719543457,-400.0937309265137,-142.07330322265625,0.11523648351430893
1446000,-331.60308837890625,125.81505663824599,105.48138427734375,85.7608413696289,42.33089065551758,-420.32562255859375,-144.9136199951172,0.06303473562002182
1448000,-322.8301525115967,126.59135639507136,103.60929870605469,88.92666625976562,42.5106315612793,-416.97596549987793,-140.93414306640625,0.03337463364005089
1450000,-324.41462326049805,129.18756750958005,107.70448303222656,77.39918518066406,40.896568298339844,-410.45771408081055,-139.97314453125,0.015998536720871925
1452000,-279.5441551208496,114.57802275323243,110.38082885742188,94.69061279296875,51.58458709716797,-397.79922103881836,-138.4364013671875,0.03543979302048683
1454000,-277.3436470031738,123.17429736117627,116.01097869873047,90.66649627685547,49.59539031982422,-394.2795295715332,-139.39450073242188,0.05750085785984993
1456000,-319.8838539123535,125.51309876429553,93.99775695800781,83.3849868774414,50.32401657104492,-406.0806312561035,-141.54067993164062,0.030687227845191956
1458000,-313.696590423584,121.46365249256708,116.48570251464844,82.84566497802734,42.79574966430664,-414.3624839782715,-141.4931182861328,0.03189858794212341
1460000,-300.4573726654053,127.30615087304258,123.86862182617188,87.99497985839844,38.77815628051758,-407.4384822845459,-143.70648193359375,0.04582900181412697
1462000,-332.0103282928467,116.08146606799976,100.0639419555664,78.82603454589844,39.62970733642578,-407.6992931365967,-142.86155700683594,0.030838215723633766
1464000,-332.2248992919922,127.66762445185186,101.92434692382812,76.77490997314453,38.619140625,-406.54515075683594,-143.039794921875,0.04167627543210983
1466000,-328.9555130004883,128.78924107452485,92.96574401855469,83.95912170410156,42.799041748046875,-406.09986114501953,-142.65338134765625,0.07382909208536148
1468000,-251.91554641723633,118.3460586479617,104.35394287109375,99.64358520507812,54.80476379394531,-373.4198799133301,-137.3201904296875,0.022253697738051414
1470000,-331.7759590148926,118.47288827299421,100.38336181640625,83.98798370361328,42.504737854003906,-415.1868782043457,-143.4810028076172,0.01585727371275425
1472000,-322.4739990234375,118.67595059817923,101.924072265625,78.55213165283203,44.59479522705078,-403.4018249511719,-144.39828491210938,0.2551101744174957
1474000,-282.257999420166,111.67244431679084,124.682861328125,77.71807861328125,48.766456604003906,-391.0349922180176,-142.4529571533203,0.06256669759750366
1476000,-335.4247817993164,120.29115308668146,101.6277847290039,80.00521087646484,33.22606658935547,-404.57144927978516,-145.77108764648438,0.05871080234646797
1478000,-333.79438400268555,118.7280111177224,112.00314331054688,70.62657165527344,40.48038864135742,-409.7623100280762,-147.16546630859375,0.02327846921980381
1480000,-287.5483818054199,111.35657085920673,110.95196533203125,89.5972900390625,43.61964797973633,-387.4728813171387,-144.27508544921875,0.03069532848894596
1482000,-298.18506622314453,122.0979835670625,102.41702270507812,88.67445373535156,47.86289596557617,-397.42786407470703,-139.7293701171875,0.017774133011698723
1484000,-283.61439514160156,117.34173541634385,116.807861328125,85.09553527832031,51.92078399658203,-397.51710510253906,-139.97079467773438,0.04933954030275345
1486000,-286.05078125,125.38466833260014,102.05500793457031,91.96974182128906,60.74470901489258,-398.6600036621094,-142.3173065185547,0.15707625448703766
1488000,-296.66330337524414,132.45458522183102,114.38082122802734,83.49287414550781,42.48786163330078,-395.006534576416,-142.05433654785156,0.03599713742733002
1490000,-272.32294273376465,125.89769256504998,108.48634338378906,102.6756591796875,45.674293518066406,-390.726110458374,-138.4768524169922,0.04371454566717148
1492000,-314.2045783996582,129.68546411906576,98.75787353515625,78.5460433959961,43.146278381347656,-391.9552803039551,-142.740966796875,0.041462309658527374
1494000,-292.40365409851074,126.01431133044002,110.31712341308594,88.21195983886719,47.65350341796875,-400.66747856140137,-137.98744201660156,0.06866660714149475
1496000,-252.663724899292,125.87520123143666,101.03819274902344,103.15016174316406,51.131561279296875,-375.47714042663574,-132.8383331298828,0.3318367898464203
1498000,-238.23020553588867,128.5594795810698,112.41392517089844,104.96994018554688,61.58179473876953,-379.28994369506836,-137.9584197998047,0.05249019339680672
1500000,-286.1018180847168,125.02643067011651,102.46711730957031,77.66658020019531,39.88515090942383,-373.5128288269043,-132.62957763671875,0.021725831553339958
1502000,-285.36813735961914,126.20352667799123,130.44082641601562,100.96556091308594,43.5662841796875,-417.0724220275879,-143.3548583984375,0.08645983785390854
1504000,-291.55174446105957,127.46711198299415,107.99104309082031,83.26751708984375,49.2734260559082,-390.9714527130127,-141.13059997558594,0.01830744743347168
1506000,-280.88838386535645,120.55116982606474,112.97901916503906,89.15850830078125,43.434104919433594,-383.3028736114502,-143.1871337890625,0.029987160116434097
1508000,-263.60611724853516,119.09441289418668,113.02938842773438,102.87733459472656,54.810523986816406,-394.2540054321289,-140.15403747558594,0.0846557691693306
1510000,-300.57101821899414,127.43854901839521,104.97039794921875,78.21543884277344,51.04936981201172,-397.7744483947754,-137.0570068359375,0.02524154633283615
1512000,-303.0760307312012,111.02479224399367,98.74064636230469,95.50374603271484,43.37890625,-405.1908988952637,-135.54205322265625,0.033612702041864395
